Column1,Avg attention,Avg Performance,Column4,Column5,,,
2316,0.88,1,FALSE,100,,,
2317,0.86,1,FALSE,100,,,
2318,0.84,1,FALSE,100,,,
2319,0.82,1,FALSE,100,,,
2320,0.8,1,FALSE,100,,,
2321,0.78,1,FALSE,100,,,
2322,0.76,1,FALSE,100,,,
2323,0.74,1,FALSE,100,,,
2324,0.72,1,FALSE,100,,,
2325,0.7,1,FALSE,0,,,
2326,0.68,1,FALSE,0,,,
2327,0.66,1,FALSE,0,,,
2328,0.64,1,FALSE,0,,,
2329,0.62,1,FALSE,0,,,
2330,0.6,1,FALSE,0,,,
2331,0.58,1,FALSE,0,,,
2332,0.56,1,FALSE,0,,,
2333,0.54,1,FALSE,0,,,
2334,0.52,1,FALSE,0,,,
2335,0.5,1,FALSE,0,,,
2336,0.48,1,FALSE,0,,,
2337,0.46,1,FALSE,0,,,
2338,0.44,1,FALSE,0,,,
2339,0.42,1,FALSE,0,,,
2340,0.4,1,TRUE,0,,,
2341,0.45,1,TRUE,0,,,
2342,0.5,1,TRUE,0,,,
2343,0.55,1,TRUE,0,,,
2344,0.6,1,TRUE,0,,,
2345,0.65,1,TRUE,0,,,
2346,0.7,1,TRUE,0,,,
2347,0.75,1,TRUE,100,,,
2348,0.8,1,TRUE,100,,,
2349,0.85,1,TRUE,100,,,
2350,0.9,1,TRUE,100,,,
2351,0.95,1,TRUE,100,,,
2352,1,1,TRUE,100,,,
2353,1,1,TRUE,100,,,
2354,1,1,TRUE,100,,,
2355,1,1,TRUE,100,,,
2356,1,1,TRUE,100,,,
2357,1,1,TRUE,100,,,
2358,1,1,TRUE,100,,,
2359,1,1,TRUE,100,,,
2360,1,1,TRUE,100,,,
2361,1,1,TRUE,100,,,
2362,1,1,TRUE,100,,,
2363,1,1,TRUE,100,,,
2364,1,1,TRUE,100,,,
2365,1,1,TRUE,100,,,
2366,1,1,TRUE,100,,,
2367,1,1,TRUE,100,,,
2368,1,1,TRUE,100,,,
2369,1,1,TRUE,100,,,
2370,1,1,FALSE,100,,,
2371,0.98,1,FALSE,100,,,
2372,0.96,1,FALSE,100,,,
2373,0.94,1,FALSE,100,,,
2374,0.92,1,FALSE,100,,,
2375,0.9,1,FALSE,100,,,
2376,0.88,1,FALSE,100,,,
2377,0.86,1,FALSE,100,,,
2378,0.84,1,FALSE,100,,,
2379,0.82,1,FALSE,100,,,
2380,0.8,1,FALSE,100,,,
2381,0.78,1,FALSE,100,,,
2382,0.76,1,FALSE,100,,,
2383,0.74,1,FALSE,100,,,
2384,0.72,1,FALSE,100,,,
2385,0.7,1,FALSE,0,,,
2386,0.68,1,FALSE,0,,,
2387,0.66,1,FALSE,0,,,
2388,0.64,1,FALSE,0,,,
2389,0.62,1,FALSE,0,,,
2390,0.6,1,FALSE,0,,,
2391,0.58,1,FALSE,0,,,
2392,0.56,1,FALSE,0,,,
2393,0.54,1,FALSE,0,,,
2394,0.52,1,FALSE,0,,,
2395,0.5,1,FALSE,0,,,
2396,0.48,1,FALSE,0,,,
2397,0.46,1,FALSE,0,,,
2398,0.44,1,FALSE,0,,,
2399,0.42,1,FALSE,0,,,
2400,0.4,1,TRUE,0,,,
2401,0.45,1,TRUE,0,,,
2402,0.5,1,TRUE,0,,,
2403,0.55,1,TRUE,0,,,
2404,0.6,1,TRUE,0,,,
2405,0.65,1,TRUE,0,,,
2406,0.7,1,TRUE,0,,,
2407,0.75,1,TRUE,100,,,
2408,0.8,1,TRUE,100,,,
2409,0.85,1,TRUE,100,,,
2410,0.9,1,TRUE,100,,,
2411,0.95,1,TRUE,100,,,
2412,1,1,TRUE,100,,,
2413,1,1,TRUE,100,,,
2414,1,1,TRUE,100,,,
2415,1,1,TRUE,100,,,
2416,1,1,TRUE,100,,,
2417,1,1,TRUE,100,,,
2418,1,1,TRUE,100,,,
2419,1,1,TRUE,100,,,
2420,1,1,TRUE,100,,,
2421,1,1,TRUE,100,,,
2422,1,1,TRUE,100,,,
2423,1,1,TRUE,100,,,
2424,1,1,TRUE,100,,,
2425,1,1,TRUE,100,,,
2426,1,1,TRUE,100,,,
2427,1,1,TRUE,100,,,
2428,1,1,TRUE,100,,,
2429,1,1,TRUE,100,,,
2430,1,1,FALSE,100,,,
2431,0.98,1,FALSE,100,,,
2432,0.96,1,FALSE,100,,,
2433,0.94,1,FALSE,100,,,
2434,0.92,1,FALSE,100,,,
2435,0.9,1,FALSE,100,,,
2436,0.88,1,FALSE,100,,,
2437,0.86,1,FALSE,100,,,
2438,0.84,1,FALSE,100,,,
2439,0.82,1,FALSE,100,,,
2440,0.8,1,FALSE,100,,,
2441,0.78,1,FALSE,100,,,
2442,0.76,1,FALSE,100,,,
2443,0.74,1,FALSE,100,,,
2444,0.72,1,FALSE,100,,,
2445,0.7,1,FALSE,0,,,
2446,0.68,1,FALSE,0,,,
2447,0.66,1,FALSE,0,,,
2448,0.64,1,FALSE,0,,,
2449,0.62,1,FALSE,0,,,
2450,0.6,1,FALSE,0,,,
2451,0.58,1,FALSE,0,,,
2452,0.56,1,FALSE,0,,,
2453,0.54,1,FALSE,0,,,
2454,0.52,1,FALSE,0,,,
2455,0.5,1,FALSE,0,,,
2456,0.48,1,FALSE,0,,,
2457,0.46,1,FALSE,0,,,
2458,0.44,1,FALSE,0,,,
2459,0.42,1,FALSE,0,,,
2460,0.4,1,TRUE,0,,,
2461,0.45,1,TRUE,0,,,
2462,0.5,1,TRUE,0,,,
2463,0.55,1,TRUE,0,,,
2464,0.6,1,TRUE,0,,,
2465,0.65,1,TRUE,0,,,
2466,0.7,1,TRUE,0,,,
2467,0.75,1,TRUE,100,,,
2468,0.8,1,TRUE,100,,,
2469,0.85,1,TRUE,100,,,
2470,0.9,1,TRUE,100,,,
2471,0.95,1,TRUE,100,,,
2472,1,1,TRUE,100,,,
2473,1,1,TRUE,100,,,
2474,1,1,TRUE,100,,,
2475,1,1,TRUE,100,,,
2476,1,1,TRUE,100,,,
2477,1,1,TRUE,100,,,
2478,1,1,TRUE,100,,,
2479,1,1,TRUE,100,,,
2480,1,1,TRUE,100,,,
2481,1,1,TRUE,100,,,
2482,1,1,TRUE,100,,,
2483,1,1,TRUE,100,,,
2484,1,1,TRUE,100,,,
2485,1,1,TRUE,100,,,
2486,1,1,TRUE,100,,,
2487,1,1,TRUE,100,,,
2488,1,1,TRUE,100,,,
2489,1,1,TRUE,100,,,
2490,1,1,FALSE,100,,,
2491,0.98,1,FALSE,100,,,
2492,0.96,1,FALSE,100,,,
2493,0.94,1,FALSE,100,,,
2494,0.92,1,FALSE,100,,,
2495,0.9,1,FALSE,100,,,
2496,0.88,1,FALSE,100,,,
2497,0.86,1,FALSE,100,,,
2498,0.84,1,FALSE,100,,,
2499,0.82,1,FALSE,100,,,
2500,0.8,1,FALSE,100,,,
2501,0.78,1,FALSE,100,,,
2502,0.76,1,FALSE,100,,,
2503,0.74,1,FALSE,100,,,
2504,0.72,1,FALSE,100,,,
2505,0.7,1,FALSE,0,,,
2506,0.68,1,FALSE,0,,,
2507,0.66,1,FALSE,0,,,
2508,0.64,1,FALSE,0,,,
2509,0.62,1,FALSE,0,,,
2510,0.6,1,FALSE,0,,,
2511,0.58,1,FALSE,0,,,
2512,0.56,1,FALSE,0,,,
2513,0.54,1,FALSE,0,,,
2514,0.52,1,FALSE,0,,,
2515,0.5,1,FALSE,0,,,
2516,0.48,1,FALSE,0,,,
2517,0.46,1,FALSE,0,,,
2518,0.44,1,FALSE,0,,,
2519,0.42,1,FALSE,0,,,
2520,0.4,1,TRUE,0,,,
2521,0.45,1,TRUE,0,,,
2522,0.5,1,TRUE,0,,,
2523,0.55,1,TRUE,0,,,
2524,0.6,1,TRUE,0,,,
2525,0.65,1,TRUE,0,,,
2526,0.7,1,TRUE,0,,,
2527,0.75,1,TRUE,100,,,
2528,0.8,1,TRUE,100,,,
2529,0.85,1,TRUE,100,,,
2530,0.9,1,TRUE,100,,,
2531,0.95,1,TRUE,100,,,
2532,1,1,TRUE,100,,,
2533,1,1,TRUE,100,,,
2534,1,1,TRUE,100,,,
2535,1,1,TRUE,100,,,
2536,1,1,TRUE,100,,,
2537,1,1,TRUE,100,,,
2538,1,1,TRUE,100,,,
2539,1,1,TRUE,100,,,
2540,1,1,TRUE,100,,,
2541,1,1,TRUE,100,,,
2542,1,1,TRUE,100,,,
2543,1,1,TRUE,100,,,
2544,1,1,TRUE,100,,,
2545,1,1,TRUE,100,,,
2546,1,1,TRUE,100,,,
2547,1,1,TRUE,100,,,
2548,1,1,TRUE,100,,,
2549,1,1,TRUE,100,,,
2550,1,1,FALSE,100,,,
2551,0.98,1,FALSE,100,,,
2552,0.96,1,FALSE,100,,,
2553,0.94,1,FALSE,100,,,
2554,0.92,1,FALSE,100,,,
2555,0.9,1,FALSE,100,,,
2556,0.88,1,FALSE,100,,,
2557,0.86,1,FALSE,100,,,
2558,0.84,1,FALSE,100,,,
2559,0.82,1,FALSE,100,,,
2560,0.8,1,FALSE,100,,,
2561,0.78,1,FALSE,100,,,
2562,0.76,1,FALSE,100,,,
2563,0.74,1,FALSE,100,,,
2564,0.72,1,FALSE,100,,,
2565,0.7,1,FALSE,0,,,
2566,0.68,1,FALSE,0,,,
2567,0.66,1,FALSE,0,,,
2568,0.64,1,FALSE,0,,,
2569,0.62,1,FALSE,0,,,
2570,0.6,1,FALSE,0,,,
2571,0.58,1,FALSE,0,,,
2572,0.56,1,FALSE,0,,,
2573,0.54,1,FALSE,0,,,
2574,0.52,1,FALSE,0,,,
2575,0.5,1,FALSE,0,,,
2576,0.48,1,FALSE,0,,,
2577,0.46,1,FALSE,0,,,
2578,0.44,1,FALSE,0,,,
2579,0.42,1,FALSE,0,,,
2580,0.4,1,TRUE,0,,,
2581,0.45,1,TRUE,0,,,
2582,0.5,1,TRUE,0,,,
2583,0.55,1,TRUE,0,,,
2584,0.6,1,TRUE,0,,,
2585,0.65,1,TRUE,0,,,
2586,0.7,1,TRUE,0,,,
2587,0.75,1,TRUE,100,,,
2588,0.8,1,TRUE,100,,,
2589,0.85,1,TRUE,100,,,
2590,0.9,1,TRUE,100,,,
2591,0.95,1,TRUE,100,,,
2592,1,1,TRUE,100,,,
2593,1,1,TRUE,100,,,
2594,1,1,TRUE,100,,,
2595,1,1,TRUE,100,,,
2596,1,1,TRUE,100,,,
2597,1,1,TRUE,100,,,
2598,1,1,TRUE,100,,,
2599,1,1,TRUE,100,,,
2600,1,1,TRUE,100,,,
2601,1,1,TRUE,100,,,
2602,1,1,TRUE,100,,,
2603,1,1,TRUE,100,,,
2604,1,1,TRUE,100,,,
2605,1,1,TRUE,100,,,
2606,1,1,TRUE,100,,,
2607,1,1,TRUE,100,,,
2608,1,1,TRUE,100,,,
2609,1,1,TRUE,100,,,
2610,1,1,FALSE,100,,,
2611,0.98,1,FALSE,100,,,
2612,0.96,1,FALSE,100,,,
2613,0.94,1,FALSE,100,,,
2614,0.92,1,FALSE,100,,,
2615,0.9,1,FALSE,100,,,
2616,0.88,1,FALSE,100,,,
2617,0.86,1,FALSE,100,,,
2618,0.84,1,FALSE,100,,,
2619,0.82,1,FALSE,100,,,
2620,0.8,1,FALSE,100,,,
2621,0.78,1,FALSE,100,,,
2622,0.76,1,FALSE,100,,,
2623,0.74,1,FALSE,100,,,
2624,0.72,1,FALSE,100,,,
2625,0.7,1,FALSE,0,,,
2626,0.68,1,FALSE,0,,,
2627,0.66,1,FALSE,0,,,
2628,0.64,1,FALSE,0,,,
2629,0.62,1,FALSE,0,,,
2630,0.6,1,FALSE,0,,,
2631,0.58,1,FALSE,0,,,
2632,0.56,1,FALSE,0,,,
2633,0.54,1,FALSE,0,,,
2634,0.52,1,FALSE,0,,,
2635,0.5,1,FALSE,0,,,
2636,0.48,1,FALSE,0,,,
2637,0.46,1,FALSE,0,,,
2638,0.44,1,FALSE,0,,,
2639,0.42,1,FALSE,0,,,
2640,0.4,1,TRUE,0,,,
2641,0.45,1,TRUE,0,,,
2642,0.5,1,TRUE,0,,,
2643,0.55,1,TRUE,0,,,
2644,0.6,1,TRUE,0,,,
2645,0.65,1,TRUE,0,,,
2646,0.7,1,TRUE,0,,,
2647,0.75,1,TRUE,100,,,
2648,0.8,1,TRUE,100,,,
2649,0.85,1,TRUE,100,,,
2650,0.9,1,TRUE,100,,,
2651,0.95,1,TRUE,100,,,
2652,1,1,TRUE,100,,,
2653,1,1,TRUE,100,,,
2654,1,1,TRUE,100,,,
2655,1,1,TRUE,100,,,
2656,1,1,TRUE,100,,,
2657,1,1,TRUE,100,,,
2658,1,1,TRUE,100,,,
2659,1,1,TRUE,100,,,
2660,1,1,TRUE,100,,,
2661,1,1,TRUE,100,,,
2662,1,1,TRUE,100,,,
2663,1,1,TRUE,100,,,
2664,1,1,TRUE,100,,,
2665,1,1,TRUE,100,,,
2666,1,1,TRUE,100,,,
2667,1,1,TRUE,100,,,
2668,1,1,TRUE,100,,,
2669,1,1,TRUE,100,,,
2670,1,1,FALSE,100,,,
2671,0.98,1,FALSE,100,,,
2672,0.96,1,FALSE,100,,,
2673,0.94,1,FALSE,100,,,
2674,0.92,1,FALSE,100,,,
2675,0.9,1,FALSE,100,,,
2676,0.88,1,FALSE,100,,,
2677,0.86,1,FALSE,100,,,
2678,0.84,1,FALSE,100,,,
2679,0.82,1,FALSE,100,,,
2680,0.8,1,FALSE,100,,,
2681,0.78,1,FALSE,100,,,
2682,0.76,1,FALSE,100,,,
2683,0.74,1,FALSE,100,,,
2684,0.72,1,FALSE,100,,,
2685,0.7,1,FALSE,0,,,
2686,0.68,1,FALSE,0,,,
2687,0.66,1,FALSE,0,,,
2688,0.64,1,FALSE,0,,,
2689,0.62,1,FALSE,0,,,
2690,0.6,1,FALSE,0,,,
2691,0.58,1,FALSE,0,,,
2692,0.56,1,FALSE,0,,,
2693,0.54,1,FALSE,0,,,
2694,0.52,1,FALSE,0,,,
2695,0.5,1,FALSE,0,,,
2696,0.48,1,FALSE,0,,,
2697,0.46,1,FALSE,0,,,
2698,0.44,1,FALSE,0,,,
2699,0.42,1,FALSE,0,,,
2700,0.4,1,TRUE,0,,,
2701,0.45,1,TRUE,0,,,
2702,0.5,1,TRUE,0,,,
2703,0.55,1,TRUE,0,,,
2704,0.6,1,TRUE,0,,,
2705,0.65,1,TRUE,0,,,
2706,0.7,1,TRUE,0,,,
2707,0.75,1,TRUE,100,,,
2708,0.8,1,TRUE,100,,,
2709,0.85,1,TRUE,100,,,
2710,0.9,1,TRUE,100,,,
2711,0.95,1,TRUE,100,,,
2712,1,1,TRUE,100,,,
2713,1,1,TRUE,100,,,
2714,1,1,TRUE,100,,,
2715,1,1,TRUE,100,,,
2716,1,1,TRUE,100,,,
2717,1,1,TRUE,100,,,
2718,1,1,TRUE,100,,,
2719,1,1,TRUE,100,,,
2720,1,1,TRUE,100,,,
2721,1,1,TRUE,100,,,
2722,1,1,TRUE,100,,,
2723,1,1,TRUE,100,,,
2724,1,1,TRUE,100,,,
2725,1,1,TRUE,100,,,
2726,1,1,TRUE,100,,,
2727,1,1,TRUE,100,,,
2728,1,1,TRUE,100,,,
2729,1,1,TRUE,100,,,
2730,1,1,FALSE,100,,,
2731,0.98,1,FALSE,100,,,
2732,0.96,1,FALSE,100,,,
2733,0.94,1,FALSE,100,,,
2734,0.92,1,FALSE,100,,,
2735,0.9,1,FALSE,100,,,
2736,0.88,1,FALSE,100,,,
2737,0.86,1,FALSE,100,,,
2738,0.84,1,FALSE,100,,,
2739,0.82,1,FALSE,100,,,
2740,0.8,1,FALSE,100,,,
2741,0.78,1,FALSE,100,,,
2742,0.76,1,FALSE,100,,,
2743,0.74,1,FALSE,100,,,
2744,0.72,1,FALSE,100,,,
2745,0.7,1,FALSE,0,,,
2746,0.68,1,FALSE,0,,,
2747,0.66,1,FALSE,0,,,
2748,0.64,1,FALSE,0,,,
2749,0.62,1,FALSE,0,,,
2750,0.6,1,FALSE,0,,,
2751,0.58,1,FALSE,0,,,
2752,0.56,1,FALSE,0,,,
2753,0.54,1,FALSE,0,,,
2754,0.52,1,FALSE,0,,,
2755,0.5,1,FALSE,0,,,
2756,0.48,1,FALSE,0,,,
2757,0.46,1,FALSE,0,,,
2758,0.44,1,FALSE,0,,,
2759,0.42,1,FALSE,0,,,
2760,0.4,1,TRUE,0,,,
2761,0.45,1,TRUE,0,,,
2762,0.5,1,TRUE,0,,,
2763,0.55,1,TRUE,0,,,
2764,0.6,1,TRUE,0,,,
2765,0.65,1,TRUE,0,,,
2766,0.7,1,TRUE,0,,,
2767,0.75,1,TRUE,100,,,
2768,0.8,1,TRUE,100,,,
2769,0.85,1,TRUE,100,,,
2770,0.9,1,TRUE,100,,,
2771,0.95,1,TRUE,100,,,
2772,1,1,TRUE,100,,,
2773,1,1,TRUE,100,,,
2774,1,1,TRUE,100,,,
2775,1,1,TRUE,100,,,
2776,1,1,TRUE,100,,,
2777,1,1,TRUE,100,,,
2778,1,1,TRUE,100,,,
2779,1,1,TRUE,100,,,
2780,1,1,TRUE,100,,,
2781,1,1,TRUE,100,,,
2782,1,1,TRUE,100,,,
2783,1,1,TRUE,100,,,
2784,1,1,TRUE,100,,,
2785,1,1,TRUE,100,,,
2786,1,1,TRUE,100,,,
2787,1,1,TRUE,100,,,
2788,1,1,TRUE,100,,,
2789,1,1,TRUE,100,,,
2790,1,1,FALSE,100,,,
2791,0.98,1,FALSE,100,,,
2792,0.96,1,FALSE,100,,,
2793,0.94,1,FALSE,100,,,
2794,0.92,1,FALSE,100,,,
2795,0.9,1,FALSE,100,,,
2796,0.88,1,FALSE,100,,,
2797,0.86,1,FALSE,100,,,
2798,0.84,1,FALSE,100,,,
2799,0.82,1,FALSE,100,,,
2800,0.8,1,FALSE,100,,,
2801,0.78,1,FALSE,100,,,
2802,0.76,1,FALSE,100,,,
2803,0.74,1,FALSE,100,,,
2804,0.72,1,FALSE,100,,,
2805,0.7,1,FALSE,0,,,
2806,0.68,1,FALSE,0,,,
2807,0.66,1,FALSE,0,,,
2808,0.64,1,FALSE,0,,,
2809,0.62,1,FALSE,0,,,
2810,0.6,1,FALSE,0,,,
2811,0.58,1,FALSE,0,,,
2812,0.56,1,FALSE,0,,,
2813,0.54,1,FALSE,0,,,
2814,0.52,1,FALSE,0,,,
2815,0.5,1,FALSE,0,,,
2816,0.48,1,FALSE,0,,,
2817,0.46,1,FALSE,0,,,
2818,0.44,1,FALSE,0,,,
2819,0.42,1,FALSE,0,,,
2820,0.4,1,TRUE,0,,,
2821,0.45,1,TRUE,0,,,
2822,0.5,1,TRUE,0,,,
2823,0.55,1,TRUE,0,,,
2824,0.6,1,TRUE,0,,,
2825,0.65,1,TRUE,0,,,
2826,0.7,1,TRUE,0,,,
2827,0.75,1,TRUE,100,,,
2828,0.8,1,TRUE,100,,,
2829,0.85,1,TRUE,100,,,
2830,0.9,1,TRUE,100,,,
2831,0.95,1,TRUE,100,,,
2832,1,1,TRUE,100,,,
2833,1,1,TRUE,100,,,
2834,1,1,TRUE,100,,,
2835,1,1,TRUE,100,,,
2836,1,1,TRUE,100,,,
2837,1,1,TRUE,100,,,
2838,1,1,TRUE,100,,,
2839,1,1,TRUE,100,,,
2840,1,1,TRUE,100,,,
2841,1,1,TRUE,100,,,
2842,1,1,TRUE,100,,,
2843,1,1,TRUE,100,,,
2844,1,1,TRUE,100,,,
2845,1,1,TRUE,100,,,
2846,1,1,TRUE,100,,,
2847,1,1,TRUE,100,,,
2848,1,1,TRUE,100,,,
2849,1,1,TRUE,100,,,
2850,1,1,FALSE,100,,,
2851,0.98,1,FALSE,100,,,
2852,0.96,1,FALSE,100,,,
2853,0.94,1,FALSE,100,,,
2854,0.92,1,FALSE,100,,,
2855,0.9,1,FALSE,100,,,
2856,0.88,1,FALSE,100,,,
2857,0.86,1,FALSE,100,,,
2858,0.84,1,FALSE,100,,,
2859,0.82,1,FALSE,100,,,
2860,0.8,1,FALSE,100,,,
2861,0.78,1,FALSE,100,,,
2862,0.76,1,FALSE,100,,,
2863,0.74,1,FALSE,100,,,
2864,0.72,1,FALSE,100,,,
2865,0.7,1,FALSE,0,,,
2866,0.68,1,FALSE,0,,,
2867,0.66,1,FALSE,0,,,
2868,0.64,1,FALSE,0,,,
2869,0.62,1,FALSE,0,,,
2870,0.6,1,FALSE,0,,,
2871,0.58,1,FALSE,0,,,
2872,0.56,1,FALSE,0,,,
2873,0.54,1,FALSE,0,,,
2874,0.52,1,FALSE,0,,,
2875,0.5,1,FALSE,0,,,
2876,0.48,1,FALSE,0,,,
2877,0.46,1,FALSE,0,,,
2878,0.44,1,FALSE,0,,,
2879,0.42,1,FALSE,0,,,
2880,0.4,1,TRUE,0,,,
2881,0.45,1,TRUE,0,,,
2882,0.5,1,TRUE,0,,,
2883,0.55,1,TRUE,0,,,
2884,0.6,1,TRUE,0,,,
2885,0.65,1,TRUE,0,,,
2886,0.7,1,TRUE,0,,,
2887,0.75,1,TRUE,100,,,
2888,0.8,1,TRUE,100,,,
2889,0.85,1,TRUE,100,,,
2890,0.9,1,TRUE,100,,,
2891,0.95,1,TRUE,100,,,
2892,1,1,TRUE,100,,,
2893,1,1,TRUE,100,,,
2894,1,1,TRUE,100,,,
2895,1,1,TRUE,100,,,
2896,1,1,TRUE,100,,,
2897,1,1,TRUE,100,,,
2898,1,1,TRUE,100,,,
2899,1,1,TRUE,100,,,
2900,1,1,TRUE,100,,,
2901,1,1,TRUE,100,,,
2902,1,1,TRUE,100,,,
2903,1,1,TRUE,100,,,
2904,1,1,TRUE,100,,,
2905,1,1,TRUE,100,,,
2906,1,1,TRUE,100,,,
2907,1,1,TRUE,100,,,
2908,1,1,TRUE,100,,,
2909,1,1,TRUE,100,,,
2910,1,1,FALSE,100,,,
2911,0.98,1,FALSE,100,,,
2912,0.96,1,FALSE,100,,,
2913,0.94,1,FALSE,100,,,
2914,0.92,1,FALSE,100,,,
2915,0.9,1,FALSE,100,,,
2916,0.88,1,FALSE,100,,,
2917,0.86,1,FALSE,100,,,
2918,0.84,1,FALSE,100,,,
2919,0.82,1,FALSE,100,,,
2920,0.8,1,FALSE,100,,,
2921,0.78,1,FALSE,100,,,
2922,0.76,1,FALSE,100,,,
2923,0.74,1,FALSE,100,,,
2924,0.72,1,FALSE,100,,,
2925,0.7,1,FALSE,0,,,
2926,0.68,1,FALSE,0,,,
2927,0.66,1,FALSE,0,,,
2928,0.64,1,FALSE,0,,,
2929,0.62,1,FALSE,0,,,
2930,0.6,1,FALSE,0,,,
2931,0.58,1,FALSE,0,,,
2932,0.56,1,FALSE,0,,,
2933,0.54,1,FALSE,0,,,
2934,0.52,1,FALSE,0,,,
2935,0.5,1,FALSE,0,,,
2936,0.48,1,FALSE,0,,,
2937,0.46,1,FALSE,0,,,
2938,0.44,1,FALSE,0,,,
2939,0.42,1,FALSE,0,,,
2940,0.4,1,TRUE,0,,,
2941,0.45,1,TRUE,0,,,
2942,0.5,1,TRUE,0,,,
2943,0.55,1,TRUE,0,,,
2944,0.6,1,TRUE,0,,,
2945,0.65,1,TRUE,0,,,
2946,0.7,1,TRUE,0,,,
2947,0.75,1,TRUE,100,,,
2948,0.8,1,TRUE,100,,,
2949,0.85,1,TRUE,100,,,
2950,0.9,1,TRUE,100,,,
2951,0.95,1,TRUE,100,,,
2952,1,1,TRUE,100,,,
2953,1,1,TRUE,100,,,
2954,1,1,TRUE,100,,,
2955,1,1,TRUE,100,,,
2956,1,1,TRUE,100,,,
2957,1,1,TRUE,100,,,
2958,1,1,TRUE,100,,,
2959,1,1,TRUE,100,,,
2960,1,1,TRUE,100,,,
2961,1,1,TRUE,100,,,
2962,1,1,TRUE,100,,,
2963,1,1,TRUE,100,,,
2964,1,1,TRUE,100,,,
2965,1,1,TRUE,100,,,
2966,1,1,TRUE,100,,,
2967,1,1,TRUE,100,,,
2968,1,1,TRUE,100,,,
2969,1,1,TRUE,100,,,
2970,1,1,FALSE,100,,,
2971,0.98,1,FALSE,100,,,
2972,0.96,1,FALSE,100,,,
2973,0.94,1,FALSE,100,,,
2974,0.92,1,FALSE,100,,,
2975,0.9,1,FALSE,100,,,
2976,0.88,1,FALSE,100,,,
2977,0.86,1,FALSE,100,,,
2978,0.84,1,FALSE,100,,,
2979,0.82,1,FALSE,100,,,
2980,0.8,1,FALSE,100,,,
2981,0.78,1,FALSE,100,,,
2982,0.76,1,FALSE,100,,,
2983,0.74,1,FALSE,100,,,
2984,0.72,1,FALSE,100,,,
2985,0.7,1,FALSE,0,,,
2986,0.68,1,FALSE,0,,,
2987,0.66,1,FALSE,0,,,
2988,0.64,1,FALSE,0,,,
2989,0.62,1,FALSE,0,,,
2990,0.6,1,FALSE,0,,,
2991,0.58,1,FALSE,0,,,
2992,0.56,1,FALSE,0,,,
2993,0.54,1,FALSE,0,,,
2994,0.52,1,FALSE,0,,,
2995,0.5,1,FALSE,0,,,
2996,0.48,1,FALSE,0,,,
2997,0.46,1,FALSE,0,,,
2998,0.44,1,FALSE,0,,,
2999,0.42,1,FALSE,0,,,
3000,0.4,1,TRUE,0,,,
3001,0.45,1,TRUE,0,,,
3002,0.5,1,TRUE,0,,,
3003,0.55,1,TRUE,0,,,
3004,0.6,1,TRUE,0,,,
3005,0.65,1,TRUE,0,,,
3006,0.7,1,TRUE,0,,,
3007,0.75,1,TRUE,100,,,
3008,0.8,1,TRUE,100,,,
3009,0.85,1,TRUE,100,,,
3010,0.9,1,TRUE,100,,,
3011,0.95,1,TRUE,100,,,
3012,1,1,TRUE,100,,,
3013,1,1,TRUE,100,,,
3014,1,1,TRUE,100,,,
3015,1,1,TRUE,100,,,
3016,1,1,TRUE,100,,,
3017,1,1,TRUE,100,,,
3018,1,1,TRUE,100,,,
3019,1,1,TRUE,100,,,
3020,1,1,TRUE,100,,,
3021,1,1,TRUE,100,,,
3022,1,1,TRUE,100,,,
3023,1,1,TRUE,100,,,
3024,1,1,TRUE,100,,,
3025,1,1,TRUE,100,,,
3026,1,1,TRUE,100,,,
3027,1,1,TRUE,100,,,
3028,1,1,TRUE,100,,,
3029,1,1,TRUE,100,,,
3030,1,1,FALSE,100,,,
3031,0.98,1,FALSE,100,,,
3032,0.96,1,FALSE,100,,,
3033,0.94,1,FALSE,100,,,
3034,0.92,1,FALSE,100,,,
3035,0.9,1,FALSE,100,,,
3036,0.88,1,FALSE,100,,,
3037,0.86,1,FALSE,100,,,
3038,0.84,1,FALSE,100,,,
3039,0.82,1,FALSE,100,,,
3040,0.8,1,FALSE,100,,,
3041,0.78,1,FALSE,100,,,
3042,0.76,1,FALSE,100,,,
3043,0.74,1,FALSE,100,,,
3044,0.72,1,FALSE,100,,,
3045,0.7,1,FALSE,0,,,
3046,0.68,1,FALSE,0,,,
3047,0.66,1,FALSE,0,,,
3048,0.64,1,FALSE,0,,,
3049,0.62,1,FALSE,0,,,
3050,0.6,1,FALSE,0,,,
3051,0.58,1,FALSE,0,,,
3052,0.56,1,FALSE,0,,,
3053,0.54,1,FALSE,0,,,
3054,0.52,1,FALSE,0,,,
3055,0.5,1,FALSE,0,,,
3056,0.48,1,FALSE,0,,,
3057,0.46,1,FALSE,0,,,
3058,0.44,1,FALSE,0,,,
3059,0.42,1,FALSE,0,,,
3060,0.4,1,TRUE,0,,,
3061,0.45,1,TRUE,0,,,
3062,0.5,1,TRUE,0,,,
3063,0.55,1,TRUE,0,,,
3064,0.6,1,TRUE,0,,,
3065,0.65,1,TRUE,0,,,
3066,0.7,1,TRUE,0,,,
3067,0.75,1,TRUE,100,,,
3068,0.8,1,TRUE,100,,,
3069,0.85,1,TRUE,100,,,
3070,0.9,1,TRUE,100,,,
3071,0.95,1,TRUE,100,,,
3072,1,1,TRUE,100,,,
3073,1,1,TRUE,100,,,
3074,1,1,TRUE,100,,,
